x,y,critical_factor,m,n_percent,n,fpp,fpr
2,3,0.001,1,0.35,0,0.0,0.0
2,3,0.001,1,0.65,0,0.0,0.0
2,3,0.001,1,0.95,0,0.0,0.0
2,3,0.005,1,0.35,0,0.0,0.0
2,3,0.005,1,0.65,0,0.0,0.0
2,3,0.005,1,0.95,0,0.0,0.0
2,3,0.01,1,0.35,0,0.0,0.0
2,3,0.01,1,0.65,0,0.0,0.0
2,3,0.01,1,0.95,0,0.0,0.0
2,3,0.05,1,0.35,0,0.0,0.0
2,3,0.05,1,0.65,0,0.0,0.0
2,3,0.05,1,0.95,0,0.0,0.0
2,3,0.1,1,0.35,0,0.0,0.0
2,3,0.1,1,0.65,0,0.0,0.0
2,3,0.1,1,0.95,0,0.0,0.0
2,3,0.5,3,0.35,1,0.3333333333333333,0.28346868942621073
2,3,0.5,3,0.65,1,0.3333333333333333,0.28346868942621073
2,3,0.5,3,0.95,2,0.5555555555555556,0.486582880967408
2,5,0.001,1,0.35,0,0.0,0.0
2,5,0.001,1,0.65,0,0.0,0.0
2,5,0.001,1,0.95,0,0.0,0.0
2,5,0.005,1,0.35,0,0.0,0.0
2,5,0.005,1,0.65,0,0.0,0.0
2,5,0.005,1,0.95,0,0.0,0.0
2,5,0.01,1,0.35,0,0.0,0.0
2,5,0.01,1,0.65,0,0.0,0.0
2,5,0.01,1,0.95,0,0.0,0.0
2,5,0.05,1,0.35,0,0.0,0.0
2,5,0.05,1,0.65,0,0.0,0.0
2,5,0.05,1,0.95,0,0.0,0.0
2,5,0.1,1,0.35,0,0.0,0.0
2,5,0.1,1,0.65,0,0.0,0.0
2,5,0.1,1,0.95,0,0.0,0.0
2,5,0.5,5,0.35,1,0.2,0.18126924692201818
2,5,0.5,5,0.65,3,0.4880000000000001,0.4511883639059735
2,5,0.5,5,0.95,4,0.5903999999999998,0.5506710358827784
2,7,0.001,1,0.35,0,0.0,0.0
2,7,0.001,1,0.65,0,0.0,0.0
2,7,0.001,1,0.95,0,0.0,0.0
2,7,0.005,1,0.35,0,0.0,0.0
2,7,0.005,1,0.65,0,0.0,0.0
2,7,0.005,1,0.95,0,0.0,0.0
2,7,0.01,1,0.35,0,0.0,0.0
2,7,0.01,1,0.65,0,0.0,0.0
2,7,0.01,1,0.95,0,0.0,0.0
2,7,0.05,1,0.35,0,0.0,0.0
2,7,0.05,1,0.65,0,0.0,0.0
2,7,0.05,1,0.95,0,0.0,0.0
2,7,0.1,2,0.35,0,0.0,0.0
2,7,0.1,2,0.65,1,0.5,0.3934693402873666
2,7,0.1,2,0.95,1,0.5,0.3934693402873666
2,7,0.5,7,0.35,2,0.2653061224489765,0.248522706924714
2,7,0.5,7,0.65,4,0.46022490628904217,0.4352818779922407
2,7,0.5,7,0.95,6,0.603430543396034,0.57562715432305
2,11,0.001,1,0.35,0,0.0,0.0
2,11,0.001,1,0.65,0,0.0,0.0
2,11,0.001,1,0.95,0,0.0,0.0
2,11,0.005,1,0.35,0,0.0,0.0
2,11,0.005,1,0.65,0,0.0,0.0
2,11,0.005,1,0.95,0,0.0,0.0
2,11,0.01,1,0.35,0,0.0,0.0
2,11,0.01,1,0.65,0,0.0,0.0
2,11,0.01,1,0.95,0,0.0,0.0
2,11,0.05,2,0.35,0,0.0,0.0
2,11,0.05,2,0.65,1,0.5,0.3934693402873666
2,11,0.05,2,0.95,1,0.5,0.3934693402873666
2,11,0.1,3,0.35,1,0.3333333333333333,0.28346868942621073
2,11,0.1,3,0.65,1,0.3333333333333333,0.28346868942621073
2,11,0.1,3,0.95,2,0.5555555555555556,0.486582880967408
2,11,0.5,11,0.35,3,0.24868519909862813,0.23869961330312617
2,11,0.5,11,0.65,7,0.4868418817692591,0.4707866584999497
2,11,0.5,11,0.95,10,0.6144567105704706,0.5971096784708669
2,13,0.001,1,0.35,0,0.0,0.0
2,13,0.001,1,0.65,0,0.0,0.0
2,13,0.001,1,0.95,0,0.0,0.0
2,13,0.005,1,0.35,0,0.0,0.0
2,13,0.005,1,0.65,0,0.0,0.0
2,13,0.005,1,0.95,0,0.0,0.0
2,13,0.01,1,0.35,0,0.0,0.0
2,13,0.01,1,0.65,0,0.0,0.0
2,13,0.01,1,0.95,0,0.0,0.0
2,13,0.05,2,0.35,0,0.0,0.0
2,13,0.05,2,0.65,1,0.5,0.3934693402873666
2,13,0.05,2,0.95,1,0.5,0.3934693402873666
2,13,0.1,3,0.35,1,0.3333333333333333,0.28346868942621073
2,13,0.1,3,0.65,1,0.3333333333333333,0.28346868942621073
2,13,0.1,3,0.95,2,0.5555555555555556,0.486582880967408
2,13,0.5,13,0.35,4,0.27397500087477356,0.2648585194083155
2,13,0.5,13,0.65,8,0.47288770064608066,0.4595670035134659
2,13,0.5,13,0.95,12,0.6173032933229133,0.6027052868022886
2,17,0.001,1,0.35,0,0.0,0.0
2,17,0.001,1,0.65,0,0.0,0.0
2,17,0.001,1,0.95,0,0.0,0.0
2,17,0.005,1,0.35,0,0.0,0.0
2,17,0.005,1,0.65,0,0.0,0.0
2,17,0.005,1,0.95,0,0.0,0.0
2,17,0.01,1,0.35,0,0.0,0.0
2,17,0.01,1,0.65,0,0.0,0.0
2,17,0.01,1,0.95,0,0.0,0.0
2,17,0.05,2,0.35,0,0.0,0.0
2,17,0.05,2,0.65,1,0.5,0.3934693402873666
2,17,0.05,2,0.95,1,0.5,0.3934693402873666
2,17,0.1,4,0.35,1,0.25,0.22119921692859512
2,17,0.1,4,0.65,2,0.4375,0.3934693402873666
2,17,0.1,4,0.95,3,0.578125,0.5276334472589852
2,17,0.5,17,0.35,5,0.2614918263436996,0.2548111829865195
2,17,0.5,17,0.65,11,0.4866876963404694,0.4764165342850031
2,17,0.5,17,0.95,16,0.620914668082087,0.6098314565760232
2,19,0.001,1,0.35,0,0.0,0.0
2,19,0.001,1,0.65,0,0.0,0.0
2,19,0.001,1,0.95,0,0.0,0.0
2,19,0.005,1,0.35,0,0.0,0.0
2,19,0.005,1,0.65,0,0.0,0.0
2,19,0.005,1,0.95,0,0.0,0.0
2,19,0.01,1,0.35,0,0.0,0.0
2,19,0.01,1,0.65,0,0.0,0.0
2,19,0.01,1,0.95,0,0.0,0.0
2,19,0.05,2,0.35,0,0.0,0.0
2,19,0.05,2,0.65,1,0.5,0.3934693402873666
2,19,0.05,2,0.95,1,0.5,0.3934693402873666
2,19,0.1,4,0.35,1,0.25,0.22119921692859512
2,19,0.1,4,0.65,2,0.4375,0.3934693402873666
2,19,0.1,4,0.95,3,0.578125,0.5276334472589852
2,19,0.5,19,0.35,6,0.2770414058216366,0.2707870474747649
2,19,0.5,19,0.65,12,0.4773308707850836,0.46824846986942925
2,19,0.5,19,0.95,18,0.6221318610074077,0.6122398967036751
2,23,0.001,1,0.35,0,0.0,0.0
2,23,0.001,1,0.65,0,0.0,0.0
2,23,0.001,1,0.95,0,0.0,0.0
2,23,0.005,1,0.35,0,0.0,0.0
2,23,0.005,1,0.65,0,0.0,0.0
2,23,0.005,1,0.95,0,0.0,0.0
2,23,0.01,1,0.35,0,0.0,0.0
2,23,0.01,1,0.65,0,0.0,0.0
2,23,0.01,1,0.95,0,0.0,0.0
2,23,0.05,3,0.35,1,0.3333333333333333,0.28346868942621073
2,23,0.05,3,0.65,1,0.3333333333333333,0.28346868942621073
2,23,0.05,3,0.95,2,0.5555555555555556,0.486582880967408
2,23,0.1,5,0.35,1,0.2,0.18126924692201818
2,23,0.1,5,0.65,3,0.4880000000000001,0.4511883639059735
2,23,0.1,5,0.95,4,0.5903999999999998,0.5506710358827784
2,23,0.5,23,0.35,8,0.2992570173501873,0.2937783133021936
2,23,0.5,23,0.65,14,0.46330465651078157,0.4559399499918614
2,23,0.5,23,0.95,21,0.6068197079823031,0.5986989873388808
2,29,0.001,1,0.35,0,0.0,0.0
2,29,0.001,1,0.65,0,0.0,0.0
2,29,0.001,1,0.95,0,0.0,0.0
2,29,0.005,1,0.35,0,0.0,0.0
2,29,0.005,1,0.65,0,0.0,0.0
2,29,0.005,1,0.95,0,0.0,0.0
2,29,0.01,1,0.35,0,0.0,0.0
2,29,0.01,1,0.65,0,0.0,0.0
2,29,0.01,1,0.95,0,0.0,0.0
2,29,0.05,3,0.35,1,0.3333333333333333,0.28346868942621073
2,29,0.05,3,0.65,1,0.3333333333333333,0.28346868942621073
2,29,0.05,3,0.95,2,0.5555555555555556,0.486582880967408
2,29,0.1,6,0.35,2,0.3055555555555538,0.28346868942621073
2,29,0.1,6,0.65,3,0.42129629629629595,0.3934693402873666
2,29,0.1,6,0.95,5,0.5981224279835387,0.5654017914929218
2,29,0.5,29,0.35,10,0.2959552770995051,0.29165752904763875
2,29,0.5,29,0.65,18,0.4682829273999128,0.46242643066887623
2,29,0.5,29,0.95,27,0.612277590576216,0.6058542375951784
2,31,0.001,1,0.35,0,0.0,0.0
2,31,0.001,1,0.65,0,0.0,0.0
2,31,0.001,1,0.95,0,0.0,0.0
2,31,0.005,1,0.35,0,0.0,0.0
2,31,0.005,1,0.65,0,0.0,0.0
2,31,0.005,1,0.95,0,0.0,0.0
2,31,0.01,1,0.35,0,0.0,0.0
2,31,0.01,1,0.65,0,0.0,0.0
2,31,0.01,1,0.95,0,0.0,0.0
2,31,0.05,4,0.35,1,0.25,0.22119921692859512
2,31,0.05,4,0.65,2,0.4375,0.3934693402873666
2,31,0.05,4,0.95,3,0.578125,0.5276334472589852
2,31,0.1,7,0.35,2,0.2653061224489765,0.248522706924714
2,31,0.1,7,0.65,4,0.46022490628904217,0.4352818779922407
2,31,0.1,7,0.95,6,0.603430543396034,0.57562715432305
2,31,0.5,31,0.35,10,0.2795638130544612,0.2757224800257857
2,31,0.5,31,0.65,20,0.48097148360092296,0.4754220740600016
2,31,0.5,31,0.95,29,0.6136087656901563,0.607604049420287
2,37,0.001,1,0.35,0,0.0,0.0
2,37,0.001,1,0.65,0,0.0,0.0
2,37,0.001,1,0.95,0,0.0,0.0
2,37,0.005,1,0.35,0,0.0,0.0
2,37,0.005,1,0.65,0,0.0,0.0
2,37,0.005,1,0.95,0,0.0,0.0
2,37,0.01,1,0.35,0,0.0,0.0
2,37,0.01,1,0.65,0,0.0,0.0
2,37,0.01,1,0.95,0,0.0,0.0
2,37,0.05,4,0.35,1,0.25,0.22119921692859512
2,37,0.05,4,0.65,2,0.4375,0.3934693402873666
2,37,0.05,4,0.95,3,0.578125,0.5276334472589852
2,37,0.1,8,0.35,2,0.234375,0.22119921692859512
2,37,0.1,8,0.65,5,0.487091064453125,0.4647385714810097
2,37,0.1,8,0.95,7,0.6073040962219238,0.5831379803214916
2,37,0.5,37,0.35,12,0.2800956195215515,0.27698428723245005
2,37,0.5,37,0.65,24,0.48189367424993923,0.4772482790912317
2,37,0.5,37,0.95,35,0.6167102683422548,0.6116879251195244
3,5,0.001,1,0.35,0,0.0,0.0
3,5,0.001,1,0.65,0,0.0,0.0
3,5,0.001,1,0.95,0,0.0,0.0
3,5,0.005,1,0.35,0,0.0,0.0
3,5,0.005,1,0.65,0,0.0,0.0
3,5,0.005,1,0.95,0,0.0,0.0
3,5,0.01,1,0.35,0,0.0,0.0
3,5,0.01,1,0.65,0,0.0,0.0
3,5,0.01,1,0.95,0,0.0,0.0
3,5,0.05,1,0.35,0,0.0,0.0
3,5,0.05,1,0.65,0,0.0,0.0
3,5,0.05,1,0.95,0,0.0,0.0
3,5,0.1,2,0.35,0,0.0,0.0
3,5,0.1,2,0.65,1,0.5,0.3934693402873666
3,5,0.1,2,0.95,1,0.5,0.3934693402873666
3,5,0.5,8,0.35,2,0.234375,0.22119921692859512
3,5,0.5,8,0.65,5,0.487091064453125,0.4647385714810097
3,5,0.5,8,0.95,7,0.6073040962219238,0.5831379803214916
3,7,0.001,1,0.35,0,0.0,0.0
3,7,0.001,1,0.65,0,0.0,0.0
3,7,0.001,1,0.95,0,0.0,0.0
3,7,0.005,1,0.35,0,0.0,0.0
3,7,0.005,1,0.65,0,0.0,0.0
3,7,0.005,1,0.95,0,0.0,0.0
3,7,0.01,1,0.35,0,0.0,0.0
3,7,0.01,1,0.65,0,0.0,0.0
3,7,0.01,1,0.95,0,0.0,0.0
3,7,0.05,2,0.35,0,0.0,0.0
3,7,0.05,2,0.65,1,0.5,0.3934693402873666
3,7,0.05,2,0.95,1,0.5,0.3934693402873666
3,7,0.1,3,0.35,1,0.3333333333333333,0.28346868942621073
3,7,0.1,3,0.65,1,0.3333333333333333,0.28346868942621073
3,7,0.1,3,0.95,2,0.5555555555555556,0.486582880967408
3,7,0.5,11,0.35,3,0.24868519909862813,0.23869961330312617
3,7,0.5,11,0.65,7,0.4868418817692591,0.4707866584999497
3,7,0.5,11,0.95,10,0.6144567105704706,0.5971096784708669
3,11,0.001,1,0.35,0,0.0,0.0
3,11,0.001,1,0.65,0,0.0,0.0
3,11,0.001,1,0.95,0,0.0,0.0
3,11,0.005,1,0.35,0,0.0,0.0
3,11,0.005,1,0.65,0,0.0,0.0
3,11,0.005,1,0.95,0,0.0,0.0
3,11,0.01,1,0.35,0,0.0,0.0
3,11,0.01,1,0.65,0,0.0,0.0
3,11,0.01,1,0.95,0,0.0,0.0
3,11,0.05,2,0.35,0,0.0,0.0
3,11,0.05,2,0.65,1,0.5,0.3934693402873666
3,11,0.05,2,0.95,1,0.5,0.3934693402873666
3,11,0.1,4,0.35,1,0.25,0.22119921692859512
3,11,0.1,4,0.65,2,0.4375,0.3934693402873666
3,11,0.1,4,0.95,3,0.578125,0.5276334472589852
3,11,0.5,17,0.35,5,0.2614918263436996,0.2548111829865195
3,11,0.5,17,0.65,11,0.4866876963404694,0.4764165342850031
3,11,0.5,17,0.95,16,0.620914668082087,0.6098314565760232
3,13,0.001,1,0.35,0,0.0,0.0
3,13,0.001,1,0.65,0,0.0,0.0
3,13,0.001,1,0.95,0,0.0,0.0
3,13,0.005,1,0.35,0,0.0,0.0
3,13,0.005,1,0.65,0,0.0,0.0
3,13,0.005,1,0.95,0,0.0,0.0
3,13,0.01,1,0.35,0,0.0,0.0
3,13,0.01,1,0.65,0,0.0,0.0
3,13,0.01,1,0.95,0,0.0,0.0
3,13,0.05,2,0.35,0,0.0,0.0
3,13,0.05,2,0.65,1,0.5,0.3934693402873666
3,13,0.05,2,0.95,1,0.5,0.3934693402873666
3,13,0.1,4,0.35,1,0.25,0.22119921692859512
3,13,0.1,4,0.65,2,0.4375,0.3934693402873666
3,13,0.1,4,0.95,3,0.578125,0.5276334472589852
3,13,0.5,20,0.35,7,0.3016627036649077,0.29531191028128656
3,13,0.5,20,0.65,13,0.4866579167169509,0.47795422323898396
3,13,0.5,20,0.95,19,0.6226463974650204,0.6132589765454988
3,17,0.001,1,0.35,0,0.0,0.0
3,17,0.001,1,0.65,0,0.0,0.0
3,17,0.001,1,0.95,0,0.0,0.0
3,17,0.005,1,0.35,0,0.0,0.0
3,17,0.005,1,0.65,0,0.0,0.0
3,17,0.005,1,0.95,0,0.0,0.0
3,17,0.01,1,0.35,0,0.0,0.0
3,17,0.01,1,0.65,0,0.0,0.0
3,17,0.01,1,0.95,0,0.0,0.0
3,17,0.05,3,0.35,1,0.3333333333333333,0.28346868942621073
3,17,0.05,3,0.65,1,0.3333333333333333,0.28346868942621073
3,17,0.05,3,0.95,2,0.5555555555555556,0.486582880967408
3,17,0.1,6,0.35,2,0.3055555555555538,0.28346868942621073
3,17,0.1,6,0.65,3,0.42129629629629595,0.3934693402873666
3,17,0.1,6,0.95,5,0.5981224279835387,0.5654017914929218
3,17,0.5,26,0.35,9,0.29741326099492066,0.2925963525959383
3,17,0.5,26,0.65,16,0.4660918237427373,0.4595670035134659
3,17,0.5,26,0.95,24,0.6098785256622847,0.6027052868022886
3,19,0.001,1,0.35,0,0.0,0.0
3,19,0.001,1,0.65,0,0.0,0.0
3,19,0.001,1,0.95,0,0.0,0.0
3,19,0.005,1,0.35,0,0.0,0.0
3,19,0.005,1,0.65,0,0.0,0.0
3,19,0.005,1,0.95,0,0.0,0.0
3,19,0.01,1,0.35,0,0.0,0.0
3,19,0.01,1,0.65,0,0.0,0.0
3,19,0.01,1,0.95,0,0.0,0.0
3,19,0.05,3,0.35,1,0.3333333333333333,0.28346868942621073
3,19,0.05,3,0.65,1,0.3333333333333333,0.28346868942621073
3,19,0.05,3,0.95,2,0.5555555555555556,0.486582880967408
3,19,0.1,6,0.35,2,0.3055555555555538,0.28346868942621073
3,19,0.1,6,0.65,3,0.42129629629629595,0.3934693402873666
3,19,0.1,6,0.95,5,0.5981224279835387,0.5654017914929218
3,19,0.5,29,0.35,10,0.2959552770995051,0.29165752904763875
3,19,0.5,29,0.65,18,0.4682829273999128,0.46242643066887623
3,19,0.5,29,0.95,27,0.612277590576216,0.6058542375951784
3,23,0.001,1,0.35,0,0.0,0.0
3,23,0.001,1,0.65,0,0.0,0.0
3,23,0.001,1,0.95,0,0.0,0.0
3,23,0.005,1,0.35,0,0.0,0.0
3,23,0.005,1,0.65,0,0.0,0.0
3,23,0.005,1,0.95,0,0.0,0.0
3,23,0.01,1,0.35,0,0.0,0.0
3,23,0.01,1,0.65,0,0.0,0.0
3,23,0.01,1,0.95,0,0.0,0.0
3,23,0.05,4,0.35,1,0.25,0.22119921692859512
3,23,0.05,4,0.65,2,0.4375,0.3934693402873666
3,23,0.05,4,0.95,3,0.578125,0.5276334472589852
3,23,0.1,7,0.35,2,0.2653061224489765,0.248522706924714
3,23,0.1,7,0.65,4,0.46022490628904217,0.4352818779922407
3,23,0.1,7,0.95,6,0.603430543396034,0.57562715432305
3,23,0.5,35,0.35,12,0.2938006704102286,0.2902604043108745
3,23,0.5,35,0.65,22,0.4715071345418217,0.46664680984318807
3,23,0.5,35,0.95,33,0.6157987270893431,0.6104866512891383
3,29,0.001,1,0.35,0,0.0,0.0
3,29,0.001,1,0.65,0,0.0,0.0
3,29,0.001,1,0.95,0,0.0,0.0
3,29,0.005,1,0.35,0,0.0,0.0
3,29,0.005,1,0.65,0,0.0,0.0
3,29,0.005,1,0.95,0,0.0,0.0
3,29,0.01,1,0.35,0,0.0,0.0
3,29,0.01,1,0.65,0,0.0,0.0
3,29,0.01,1,0.95,0,0.0,0.0
3,29,0.05,5,0.35,1,0.2,0.18126924692201818
3,29,0.05,5,0.65,3,0.4880000000000001,0.4511883639059735
3,29,0.05,5,0.95,4,0.5903999999999998,0.5506710358827784
3,29,0.1,9,0.35,3,0.2976680384087302,0.28346868942621073
3,29,0.1,9,0.65,5,0.4450710426933633,0.42624657926256715
3,29,0.1,9,0.95,8,0.610255656871052,0.5888877094928125
3,29,0.5,44,0.35,15,0.19568960390842155,0.28887644713631333
3,29,0.5,44,0.65,28,0.4746647035699445,0.4707866584999497
3,29,0.5,44,0.95,41,0.6103749625005611,0.6061630082510653
3,31,0.001,1,0.35,0,0.0,0.0
3,31,0.001,1,0.65,0,0.0,0.0
3,31,0.001,1,0.95,0,0.0,0.0
3,31,0.005,1,0.35,0,0.0,0.0
3,31,0.005,1,0.65,0,0.0,0.0
3,31,0.005,1,0.95,0,0.0,0.0
3,31,0.01,1,0.35,0,0.0,0.0
3,31,0.01,1,0.65,0,0.0,0.0
3,31,0.01,1,0.95,0,0.0,0.0
3,31,0.05,5,0.35,1,0.2,0.18126924692201818
3,31,0.05,5,0.65,3,0.4880000000000001,0.4511883639059735
3,31,0.05,5,0.95,4,0.5903999999999998,0.5506710358827784
3,31,0.1,10,0.35,3,0.27099999999998875,0.2591817793182821
3,31,0.1,10,0.65,6,0.46855900000002226,0.4511883639059735
3,31,0.1,10,0.95,9,0.6125795109999977,0.5934303402594009
3,31,0.5,47,0.35,16,0.2200556124271602,0.28853249379217627
